Date,Equity
2025-09-26,1409635.4429088857
2025-10-03,1407954.5938886143
2025-10-10,1434689.7978393435
2025-10-17,1428372.1807141716
2025-10-24,1412625.6314310802
2025-10-31,1441588.1015088423
2025-11-07,1449829.7912088162
2025-11-14,1446170.6198717596
2025-11-21,1469592.5864056125
2025-11-28,1446697.0186964697
2025-12-05,1423577.1036175895
2025-12-12,1442476.89465732
2025-12-19,1430420.7940053171
2025-12-26,1421075.5894728315
2026-01-02,1404928.9500432303
2026-01-09,1472422.6781043874
2026-01-16,1434330.8505961092
2026-01-23,1478037.5908714638
2026-01-30,1492483.6946177084
2026-02-06,1483692.2870757806
2026-02-13,1498332.063190729
2026-02-20,1529660.979054929
2026-02-27,1499644.202641454
2026-03-06,1411174.7378397104
2026-03-13,1426201.858692066
2026-03-20,1394823.029785144
2026-03-27,1348019.092520874
2026-04-03,1453892.447089156
2026-04-10,1520658.7368412712
2026-04-17,1560628.985841169
2026-04-24,1594582.1259739941
2026-05-01,1595516.9426387385
2026-05-08,1557230.402490311
2026-05-15,1553835.090775162
2026-05-22,1578565.0330586121
2026-05-29,1558024.9803511407
2026-06-05,1514760.3754614943
2026-06-12,1543067.993834607
2026-06-19,1570341.041467471
2026-06-26,1693022.4273162128
2026-07-03,1783869.3654256752
2026-07-10,1746048.2105481003
2026-07-24,1813479.2817860215
2026-07-31,1813957.6857912808
2026-08-07,1803035.816564861
2026-08-14,1755570.4829049432
2026-08-21,1797668.5838533395
2026-08-28,1763452.6168736673
2026-09-04,1661555.464295391
2026-09-11,1664489.3573209406
